source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw
1418755809483974,1418755809421483,5.740275e-01,1.183160e-03,-3.571464e-02,-4.391223e-04,-1.317407e-03,3.316716e-04
1418755809546466,1418755809483974,5.890088e-01,-4.589156e-03,-3.032226e-02,-3.098821e-04,-1.049211e-03,2.046965e-04
1418755809608958,1418755809546466,5.632497e-01,-5.362638e-03,-3.378268e-02,2.333614e-04,-4.128803e-04,2.643326e-04
1418755809671449,1418755809608958,5.639990e-01,5.689113e-03,-4.456037e-02,1.287136e-04,5.612152e-04,8.040121e-05
1418755809733940,1418755809671449,5.965187e-01,-1.306300e-02,-4.061235e-02,4.799217e-05,1.676753e-03,4.418132e-04
1418755809796431,1418755809733940,5.975866e-01,-1.456884e-02,-4.181453e-02,-4.992471e-04,9.815337e-04,7.059092e-04
1418755809858923,1418755809796431,5.855131e-01,-1.945512e-02,-3.590811e-02,-1.323554e-03,6.823699e-04,8.883741e-04
1418755809921415,1418755809858923,6.080873e-01,-2.876460e-02,-3.903542e-02,-6.297134e-04,-5.051584e-04,9.353019e-04
1418755809983906,1418755809921415,5.473100e-01,9.215845e-03,-3.693985e-02,-1.002581e-03,-1.304574e-03,2.135244e-04
1418755810046398,1418755809983906,6.071934e-01,-2.004057e-02,-2.873910e-02,-3.066184e-03,-1.100334e-03,5.889560e-04
1418755810108890,1418755810046398,5.968501e-01,-1.155192e-02,-3.872829e-02,-1.434552e-03,-1.293125e-03,5.163851e-04
1418755810171381,1418755810108890,5.838809e-01,-1.689852e-02,-3.321731e-02,-1.288198e-03,-1.033503e-03,5.839011e-04
1418755810233872,1418755810171381,6.098562e-01,-1.771389e-02,-3.281775e-02,7.717248e-04,-5.841005e-04,4.372744e-04
1418755810296363,1418755810233872,6.035178e-01,-1.158725e-02,-3.856522e-02,7.819731e-04,-2.606329e-04,5.016862e-04
1418755810358855,1418755810296363,5.770034e-01,-6.264739e-03,-3.580666e-02,-1.956473e-03,1.853011e-04,7.121837e-04
1418755810421347,1418755810358855,5.984947e-01,-1.734447e-02,-3.360274e-02,-1.048465e-03,3.805745e-04,9.792861e-04
1418755810483838,1418755810421347,5.914108e-01,-1.906727e-02,-2.911412e-02,-1.073297e-03,-2.666549e-04,7.852720e-04
1418755810546330,1418755810483838,5.883619e-01,-1.967989e-02,-2.451168e-02,-7.189885e-04,-5.064431e-04,5.255644e-04
1418755810608821,1418755810546330,5.722209e-01,-1.419427e-02,-3.050639e-02,-3.667393e-04,-5.149579e-04,2.671622e-04
1418755810671313,1418755810608821,5.780715e-01,-1.256823e-02,-3.498650e-02,-1.155968e-03,-2.381770e-04,3.542973e-04
1418755810733804,1418755810671313,5.885096e-01,-1.807033e-02,-3.698416e-02,-9.360918e-04,7.502904e-04,6.127900e-04
1418755810796296,1418755810733804,5.896936e-01,-2.109339e-02,-3.013971e-02,-3.108008e-04,2.186693e-03,6.288686e-04
1418755810858787,1418755810796296,5.861887e-01,-1.710212e-02,-3.556849e-02,-1.097915e-03,2.660790e-03,5.663728e-04
1418755810921279,1418755810858787,5.796736e-01,-1.537370e-02,-3.617983e-02,-1.195389e-03,1.944538e-03,4.768942e-04
1418755810983770,1418755810921279,5.766070e-01,-1.328022e-02,-2.894597e-02,-9.264825e-04,5.048246e-04,4.226479e-04
1418755811046262,1418755810983770,5.716913e-01,-1.858836e-02,-2.837218e-02,-1.022614e-03,-4.534491e-04,6.905192e-04
1418755811108753,1418755811046262,5.852639e-01,-9.463590e-03,-3.379542e-02,-7.637289e-04,-7.511695e-04,3.571872e-04
1418755811171245,1418755811108753,5.775406e-01,-1.147951e-02,-3.248277e-02,-4.981116e-04,-1.188840e-03,3.356914e-04
1418755811233736,1418755811171245,5.724679e-01,-1.804945e-02,-3.325830e-02,-6.221072e-04,-1.130770e-03,6.735279e-04
1418755811296228,1418755811233736,5.613700e-01,-1.405224e-02,-3.669215e-02,-2.332887e-04,-3.931471e-04,6.173584e-04
1418755811358719,1418755811296228,5.829422e-01,5.706426e-03,-4.643905e-02,4.637061e-04,-2.538691e-05,-6.453545e-05
1418755811421211,1418755811358719,5.745496e-01,-2.106083e-02,-3.136041e-02,-2.102789e-04,5.424999e-04,5.852555e-04
1418755811483702,1418755811421211,5.777572e-01,-8.233202e-03,-3.806840e-02,1.286080e-04,7.952223e-04,3.712539e-04
1418755811546194,1418755811483702,6.043999e-01,-2.752763e-02,-2.865481e-02,4.586375e-04,1.736393e-03,6.465311e-04
1418755811608685,1418755811546194,5.889299e-01,-1.218208e-02,-3.629034e-02,-8.565558e-05,1.591940e-03,3.425636e-04
1418755811671177,1418755811608685,5.884610e-01,-2.610411e-02,-3.049947e-02,-1.924657e-04,1.182417e-03,5.755545e-04
1418755811733680,1418755811671177,5.576808e-01,-9.181651e-03,-3.075373e-02,-5.158057e-05,4.915559e-04,2.762652e-04
1418755811796159,1418755811733680,5.665845e-01,-9.599632e-03,-3.312901e-02,5.143615e-04,-1.976388e-04,2.208599e-04
1418755811858651,1418755811796159,5.620333e-01,-9.272929e-03,-2.925037e-02,-5.349877e-04,-7.160113e-04,2.707356e-04
1418755811921143,1418755811858651,5.681306e-01,-2.078974e-02,-2.802984e-02,-3.590703e-04,-7.861433e-04,5.242843e-04
1418755811983634,1418755811921143,5.928586e-01,-5.211005e-03,-4.314581e-02,4.723782e-04,-1.452476e-03,2.411167e-04
1418755812046125,1418755811983634,5.684908e-01,-6.640289e-03,-3.949806e-02,4.546749e-04,-2.611184e-04,1.670581e-04
1418755812108616,1418755812046125,5.522568e-01,-1.490610e-02,-3.233568e-02,-1.530080e-04,7.494886e-04,3.317363e-04
1418755812171107,1418755812108616,5.690020e-01,-1.479496e-02,-3.355410e-02,-3.736739e-04,7.446540e-04,4.368128e-04
1418755812233600,1418755812171107,5.596858e-01,-1.477823e-02,-3.354652e-02,-1.432602e-04,1.236030e-04,4.783179e-04
1418755812296092,1418755812233600,5.539730e-01,-1.333167e-02,-2.530998e-02,6.994659e-04,3.432391e-04,3.005418e-04
1418755812358583,1418755812296092,5.616670e-01,-9.220753e-03,-3.195967e-02,9.262973e-05,-6.019133e-04,1.339355e-04
1418755812421073,1418755812358583,5.550622e-01,-5.757502e-03,-3.188391e-02,6.770920e-04,-1.164649e-03,-9.958573e-05
1418755812483566,1418755812421073,5.662375e-01,-2.719670e-03,-3.703947e-02,9.868732e-04,-1.115418e-03,-3.149518e-04
1418755812546057,1418755812483566,5.520350e-01,-1.195937e-02,-2.573392e-02,1.129973e-03,-7.516217e-04,-2.654755e-04
1418755812608549,1418755812546057,5.584717e-01,-8.645338e-03,-2.831069e-02,5.829247e-04,-1.052304e-03,-3.154446e-04
1418755812671039,1418755812608549,5.526269e-01,-7.752486e-03,-3.195407e-02,9.842245e-04,-8.209484e-04,-3.796064e-04
1418755812733531,1418755812671039,5.561064e-01,-8.959985e-04,-3.285823e-02,1.486987e-03,-6.193866e-04,-6.136352e-04
1418755812796024,1418755812733531,5.492592e-01,-1.649533e-03,-3.050274e-02,1.488106e-03,-3.732684e-04,-6.512226e-04
1418755812858515,1418755812796024,5.441309e-01,-5.315747e-03,-2.936025e-02,6.359236e-04,7.709332e-05,-5.947870e-04
1418755812921006,1418755812858515,5.530188e-01,-5.925462e-03,-3.253604e-02,4.681877e-04,5.210625e-04,-4.656000e-04
1418755812983498,1418755812921006,5.575369e-01,-8.121456e-03,-3.788195e-02,3.407202e-04,8.062113e-04,-5.484638e-04
1418755813045990,1418755812983498,5.491911e-01,-8.292778e-03,-3.331188e-02,2.201215e-04,9.850374e-04,-5.344801e-04
1418755813108479,1418755813045990,5.524233e-01,-4.266768e-03,-3.125154e-02,5.457475e-04,2.699832e-04,-6.719737e-04
1418755813170971,1418755813108479,5.596245e-01,-1.261313e-02,-2.865708e-02,4.877175e-04,7.017799e-05,-5.811812e-04
1418755813233463,1418755813170971,5.591771e-01,-1.077750e-02,-2.604597e-02,4.366318e-04,2.544362e-04,-6.764527e-04
1418755813295955,1418755813233463,5.479866e-01,-1.887508e-02,-2.678014e-02,-5.211492e-04,1.810115e-04,-5.400690e-04
1418755813358447,1418755813295955,5.540617e-01,-9.538233e-03,-2.621303e-02,-3.440759e-04,2.317719e-05,-7.726382e-04
1418755813420937,1418755813358447,5.547261e-01,-1.213171e-02,-2.962567e-02,3.032196e-04,4.882850e-04,-7.896897e-04
1418755813483428,1418755813420937,5.558165e-01,-9.129583e-03,-2.826003e-02,-1.368445e-03,6.146064e-04,-1.145968e-03
1418755813545920,1418755813483428,5.453923e-01,-1.056593e-02,-2.727683e-02,-1.884185e-03,2.072818e-04,-1.277524e-03
1418755813608412,1418755813545920,5.517922e-01,-1.302678e-02,-2.766210e-02,-3.535359e-04,8.414754e-04,-1.361921e-03
1418755813670905,1418755813608412,5.462965e-01,-1.510865e-02,-2.865150e-02,8.865669e-05,2.283123e-03,-1.340298e-03
1418755813733396,1418755813670905,5.427364e-01,-1.049320e-02,-3.107717e-02,4.839893e-04,2.317502e-03,-1.546925e-03
1418755813795887,1418755813733396,5.525520e-01,-1.391826e-02,-2.969560e-02,-3.527227e-04,1.970813e-03,-1.430970e-03
1418755813858379,1418755813795887,5.440292e-01,-1.323787e-02,-2.645136e-02,-1.122825e-03,2.105376e-03,-1.225828e-03
1418755813920871,1418755813858379,5.462540e-01,-7.031463e-03,-2.844140e-02,3.674213e-05,4.142662e-04,-1.538359e-03
1418755813983360,1418755813920871,5.499373e-01,-9.844674e-03,-2.072714e-02,-6.084020e-04,-3.475691e-03,-1.802258e-03
1418755814045854,1418755813983360,5.424755e-01,-1.390251e-02,-1.938672e-02,-2.064779e-03,-5.522751e-03,-1.975390e-03
1418755814108345,1418755814045854,5.344391e-01,-1.112371e-02,-3.029419e-02,-1.662506e-03,-6.162474e-03,-1.918308e-03
1418755814170836,1418755814108345,5.501907e-01,-1.595820e-02,-2.831919e-02,1.389650e-04,-5.007587e-03,-2.095603e-03
1418755814233326,1418755814170836,5.623518e-01,-1.975805e-02,-3.367700e-02,1.676326e-03,-3.136418e-03,-1.905604e-03
1418755814295819,1418755814233326,5.384802e-01,-1.068542e-02,-3.376362e-02,2.581048e-04,-7.799002e-04,-1.607066e-03
1418755814358309,1418755814295819,5.431117e-01,-1.039283e-02,-3.129864e-02,-1.565003e-03,2.074933e-04,-1.704225e-03
1418755814420801,1418755814358309,5.382688e-01,-1.707637e-02,-2.916878e-02,-1.775275e-03,4.963041e-04,-1.801570e-03
1418755814483294,1418755814420801,5.323890e-01,-1.582524e-02,-2.788886e-02,-2.397551e-03,6.787810e-04,-2.064897e-03
1418755814545783,1418755814483294,5.203715e-01,-1.017204e-02,-2.706504e-02,-2.185644e-03,9.818566e-05,-2.303671e-03
1418755814608277,1418755814545783,5.441469e-01,-2.395795e-02,-2.930656e-02,-1.845511e-03,-5.935452e-04,-2.100814e-03
1418755814670767,1418755814608277,5.528292e-01,-2.443441e-02,-3.088917e-02,-1.124685e-03,-1.256281e-04,-2.255614e-03
1418755814733259,1418755814670767,5.350670e-01,-1.700642e-02,-3.142376e-02,-1.470814e-03,7.079135e-04,-2.225264e-03
1418755814795752,1418755814733259,5.308954e-01,-1.447211e-02,-3.082569e-02,-1.915914e-03,6.353818e-04,-2.142858e-03
1418755814858242,1418755814795752,5.289680e-01,-1.603990e-02,-2.692684e-02,-1.325329e-03,7.540471e-05,-2.048546e-03
1418755814920734,1418755814858242,5.450433e-01,-2.073273e-02,-2.639530e-02,-1.502499e-03,-1.152909e-04,-2.202911e-03
1418755814983226,1418755814920734,5.345310e-01,-1.499496e-02,-2.832565e-02,-1.604316e-03,-6.567061e-04,-2.345813e-03
1418755815045715,1418755814983226,5.498059e-01,-2.745839e-02,-2.757729e-02,-1.152844e-03,-3.189832e-04,-2.130943e-03
1418755815108209,1418755815045715,5.386983e-01,-1.544421e-02,-3.158063e-02,1.282362e-03,-3.625406e-04,-2.273072e-03
1418755815170701,1418755815108209,5.463486e-01,-1.643458e-02,-3.661555e-02,9.908714e-04,2.553321e-04,-2.343385e-03
1418755815233191,1418755815170701,5.509806e-01,-1.860837e-02,-3.078203e-02,-9.854178e-04,1.117564e-03,-2.258477e-03
1418755815295683,1418755815233191,5.546497e-01,-2.919275e-02,-3.462764e-02,-1.622233e-03,2.236607e-03,-1.970233e-03
1418755815358175,1418755815295683,5.275770e-01,-1.538338e-02,-3.126309e-02,-7.170093e-04,2.332306e-03,-2.181068e-03
1418755815420666,1418755815358175,5.487451e-01,-2.654771e-02,-3.259335e-02,-1.297553e-03,2.631777e-03,-2.195460e-03
1418755815483158,1418755815420666,5.499828e-01,-2.591911e-02,-2.784504e-02,-2.400944e-03,2.451608e-03,-2.323547e-03
1418755815545649,1418755815483158,5.329940e-01,-2.084390e-02,-2.618240e-02,-4.281190e-04,1.542670e-03,-2.225643e-03
1418755815608140,1418755815545649,5.473696e-01,-1.629961e-02,-2.540400e-02,2.267753e-03,-6.208342e-04,-2.395755e-03
1418755815670630,1418755815608140,5.577217e-01,-2.180238e-02,-2.357524e-02,1.014819e-03,-2.484559e-03,-2.439143e-03
1418755815733124,1418755815670630,5.544341e-01,-2.496781e-02,-2.541378e-02,-9.766151e-04,-3.384809e-03,-2.249038e-03
1418755815795615,1418755815733124,5.499684e-01,-2.566148e-02,-2.928135e-02,-1.000507e-03,-3.149469e-03,-2.084869e-03
1418755815858107,1418755815795615,5.560242e-01,-1.029944e-02,-3.168828e-02,-7.699226e-04,-2.035552e-03,-2.567156e-03
1418755815920597,1418755815858107,5.577454e-01,-2.196538e-02,-2.499838e-02,-5.299468e-04,1.656556e-04,-2.652788e-03
1418755815983090,1418755815920597,5.257617e-01,2.099847e-03,-3.728465e-02,-1.058866e-03,1.603650e-03,-3.159601e-03
1418755816045580,1418755815983090,5.536721e-01,-1.664995e-02,-3.293564e-02,-6.411328e-04,2.418848e-03,-2.771156e-03
1418755816108071,1418755816045580,5.678762e-01,-1.585187e-02,-3.552385e-02,-5.949478e-04,1.708937e-03,-2.807034e-03
1418755816170564,1418755816108071,5.680491e-01,-1.357502e-02,-2.832197e-02,-1.454222e-03,9.184605e-04,-2.900936e-03
1418755816233056,1418755816170564,5.812601e-01,-2.924942e-02,-3.160509e-02,-2.353794e-03,-8.562169e-05,-2.476368e-03
1418755816295547,1418755816233056,5.663009e-01,-1.091164e-02,-3.689620e-02,-1.943546e-03,-3.993706e-04,-2.874267e-03
1418755816358039,1418755816295547,5.543034e-01,-1.949786e-02,-3.824967e-02,-1.450316e-03,3.490989e-05,-2.685721e-03
1418755816420529,1418755816358039,5.697648e-01,-1.281872e-02,-3.804996e-02,-1.100587e-03,5.331044e-04,-2.937326e-03
1418755816483021,1418755816420529,5.553141e-01,-1.374648e-02,-2.810186e-02,-6.727002e-04,8.648740e-04,-2.655976e-03
1418755816545512,1418755816483021,5.545948e-01,-3.672815e-03,-3.075528e-02,3.584229e-04,6.405569e-04,-2.919858e-03
1418755816608005,1418755816545512,5.608825e-01,-7.790519e-03,-3.269712e-02,-4.593198e-04,2.005722e-04,-2.887044e-03
1418755816670496,1418755816608005,5.514397e-01,-1.463458e-02,-3.208336e-02,-1.063317e-03,-4.561198e-04,-2.636219e-03
1418755816732988,1418755816670496,5.516091e-01,-1.080561e-02,-3.356659e-02,-9.454282e-04,-4.590794e-04,-2.573074e-03
1418755816795479,1418755816732988,5.441789e-01,-1.179112e-02,-3.125027e-02,-2.417953e-03,-8.563691e-04,-2.727604e-03
1418755816857969,1418755816795479,5.493628e-01,-1.202221e-02,-3.033841e-02,-1.184258e-03,-8.385474e-04,-2.532090e-03
1418755816920461,1418755816857969,5.623372e-01,-1.333547e-02,-2.798504e-02,-2.087889e-03,-1.107784e-03,-2.485077e-03
1418755816982954,1418755816920461,5.378542e-01,-4.064209e-03,-3.364018e-02,-5.237280e-04,-5.489578e-04,-2.428388e-03
1418755817045445,1418755816982954,5.453156e-01,-6.498239e-03,-3.546780e-02,1.069126e-03,-1.706888e-04,-2.295154e-03
1418755817107937,1418755817045445,5.650545e-01,-1.658870e-02,-3.667642e-02,-6.034483e-04,1.135080e-03,-1.977013e-03
1418755817170428,1418755817107937,5.678576e-01,-1.386573e-02,-3.756407e-02,-9.991600e-04,1.453975e-03,-1.541146e-03
1418755817232920,1418755817170428,5.614252e-01,-1.402178e-02,-3.592905e-02,6.337455e-04,2.113995e-03,-1.288408e-03
1418755817295410,1418755817232920,5.520569e-01,-1.142283e-02,-3.375049e-02,1.873372e-03,1.696248e-03,-1.334197e-03
1418755817357903,1418755817295410,5.647750e-01,-1.559396e-02,-3.277543e-02,1.360294e-03,6.854896e-04,-1.403349e-03
1418755817420394,1418755817357903,5.488943e-01,-6.698769e-03,-3.139210e-02,1.162117e-03,-3.255606e-04,-1.188830e-03
1418755817482886,1418755817420394,5.499873e-01,-7.830270e-03,-3.499568e-02,2.808375e-04,-1.137348e-03,-7.918933e-04
1418755817545375,1418755817482886,5.530563e-01,-5.992991e-03,-3.318990e-02,2.363100e-03,-1.702732e-03,-1.041111e-03
1418755817607868,1418755817545375,5.536330e-01,-5.579511e-03,-3.840313e-02,3.933588e-03,-2.644179e-04,-1.196797e-03
1418755817670359,1418755817607868,5.621709e-01,-1.301919e-02,-3.452667e-02,1.033607e-03,1.764480e-03,-8.863164e-04
1418755817732852,1418755817670359,5.546375e-01,-1.480635e-02,-3.510646e-02,3.555732e-04,1.730830e-03,-7.985495e-04
1418755817795342,1418755817732852,5.568110e-01,-6.957816e-03,-3.825586e-02,5.497753e-04,1.012949e-03,-8.623597e-04
1418755817857833,1418755817795342,5.549774e-01,-1.328146e-02,-2.910134e-02,-8.046233e-04,1.415718e-03,-5.196057e-04
1418755817920326,1418755817857833,5.552700e-01,-1.299862e-02,-2.759401e-02,-8.255110e-04,5.672612e-04,-6.041985e-04
1418755817982816,1418755817920326,5.402441e-01,-3.908558e-03,-2.242310e-02,-5.359346e-04,-2.406948e-03,-6.588939e-04
1418755818045308,1418755817982816,5.438296e-01,-6.762573e-03,-2.839083e-02,-8.396459e-04,-4.352695e-03,-6.426776e-04
1418755818107799,1418755818045308,5.538011e-01,-7.450314e-03,-4.060108e-02,8.713482e-04,-3.421080e-03,-6.019337e-04
1418755818170290,1418755818107799,5.584440e-01,-9.095611e-03,-3.630191e-02,3.829723e-03,-8.457032e-04,-5.606811e-04
1418755818232782,1418755818170290,5.388560e-01,-1.519433e-03,-3.838584e-02,2.549818e-03,2.086506e-04,-5.032067e-04
1418755818295273,1418755818232782,5.414733e-01,-1.248363e-02,-3.647078e-02,-1.231123e-05,1.541911e-03,-7.968491e-05
1418755818357765,1418755818295273,5.477320e-01,-1.198957e-02,-3.399957e-02,-1.115856e-03,3.132172e-03,3.250779e-05
1418755818420257,1418755818357765,5.485452e-01,-1.271515e-02,-3.061356e-02,-1.046111e-03,2.934972e-03,1.760199e-04
1418755818482750,1418755818420257,5.451150e-01,-4.118261e-03,-3.212921e-02,3.770471e-04,1.199544e-03,-1.754110e-04
1418755818545240,1418755818482750,5.523657e-01,-9.316890e-03,-2.645334e-02,8.202130e-04,-4.533783e-04,-1.263974e-04
1418755818607731,1418755818545240,5.516476e-01,-5.678050e-03,-3.502416e-02,1.261819e-04,-1.300177e-03,3.637762e-05
1418755818670224,1418755818607731,5.502546e-01,-1.114213e-02,-3.106810e-02,1.802284e-04,-8.033232e-04,3.837129e-04
1418755818732715,1418755818670224,5.378692e-01,-1.342825e-04,-3.206798e-02,-1.051607e-03,-5.379217e-04,3.334055e-05
1418755818795207,1418755818732715,5.453878e-01,-1.168374e-02,-3.541044e-02,-1.561970e-03,-1.036477e-03,3.701096e-04
1418755818857698,1418755818795207,5.614503e-01,-1.297766e-02,-2.880571e-02,-5.023016e-04,-1.046690e-03,2.242537e-04
1418755818920188,1418755818857698,5.613890e-01,-8.839947e-03,-3.067249e-02,-7.465541e-05,-1.320132e-03,-2.385484e-04
1418755818982681,1418755818920188,5.583350e-01,-1.738563e-02,-2.693558e-02,1.148123e-04,-1.451452e-03,1.826478e-04
1418755819045173,1418755818982681,5.481509e-01,-3.195884e-03,-3.227774e-02,-8.901278e-04,-1.646823e-03,-8.215310e-05
1418755819107663,1418755819045173,5.722093e-01,-1.226539e-02,-3.247531e-02,-4.535054e-04,-1.191550e-03,9.106452e-05
1418755819170155,1418755819107663,5.555592e-01,-1.148976e-02,-3.438777e-02,8.800348e-06,-7.090830e-04,6.902419e-05
1418755819232647,1418755819170155,5.470173e-01,-1.945468e-03,-3.286106e-02,4.859772e-04,-3.401274e-04,-3.892209e-04
1418755819295139,1418755819232647,5.469213e-01,-4.041974e-03,-3.186750e-02,2.527469e-04,-3.528539e-04,-3.398035e-04
1418755819357629,1418755819295139,5.678738e-01,-1.162333e-02,-3.221825e-02,4.979864e-04,-9.137762e-05,-7.793897e-05
1418755819420122,1418755819357629,5.628967e-01,-1.117795e-02,-3.026123e-02,4.074901e-04,2.076433e-04,-4.558419e-05
1418755819482614,1418755819420122,5.632506e-01,-1.113766e-02,-2.869509e-02,3.248527e-04,-4.281220e-05,-8.181332e-06
1418755819545105,1418755819482614,5.574357e-01,-3.825922e-03,-3.132181e-02,7.645408e-04,-6.351705e-04,-1.475471e-04
1418755819607597,1418755819545105,5.838949e-01,-1.065110e-02,-3.079488e-02,1.290616e-03,-6.006060e-04,-1.207017e-04
1418755819670088,1418755819607597,5.843735e-01,-1.212745e-02,-3.178499e-02,3.498165e-04,-4.335810e-04,-8.401589e-05
1418755819732579,1418755819670088,5.627305e-01,-3.593769e-03,-3.114658e-02,7.971712e-06,-2.252737e-04,-1.136907e-04
1418755819795071,1418755819732579,5.931232e-01,-1.504610e-02,-3.291387e-02,3.827258e-04,3.462713e-05,-5.932867e-05
1418755819857562,1418755819795071,5.799169e-01,-1.420099e-02,-3.293663e-02,5.450119e-04,-1.678336e-04,-2.648626e-04
1418755819920053,1418755819857562,5.649676e-01,-1.038982e-02,-3.371932e-02,-6.238085e-04,-3.077764e-05,-3.233371e-04
1418755819982546,1418755819920053,5.714527e-01,-1.377292e-02,-3.077671e-02,-3.466014e-04,4.032408e-04,-2.418854e-04
1418755820045037,1418755819982546,5.762426e-01,-5.328664e-03,-3.638020e-02,1.016447e-03,2.508570e-04,-2.580879e-04
1418755820107529,1418755820045037,5.665631e-01,-1.100018e-02,-3.651710e-02,2.381360e-04,4.092043e-04,9.077800e-06
1418755820170020,1418755820107529,5.810295e-01,-1.322962e-02,-3.291950e-02,-5.971611e-04,6.722239e-04,-5.712147e-05
1418755820232511,1418755820170020,5.831049e-01,-6.350584e-03,-3.457847e-02,-5.929556e-04,4.626548e-04,-1.557259e-04
1418755820295003,1418755820232511,5.666382e-01,-7.326692e-03,-3.514457e-02,7.196548e-05,6.707525e-04,-2.381188e-04
1418755820357495,1418755820295003,5.688025e-01,-6.508823e-03,-3.084939e-02,2.129535e-04,9.953969e-04,-4.126567e-04
1418755820419986,1418755820357495,5.796663e-01,-1.453820e-02,-3.468368e-02,-4.304064e-04,8.620334e-04,-2.782857e-04
1418755820482477,1418755820419986,5.884068e-01,-2.097772e-02,-3.120392e-02,-3.410502e-04,5.911171e-04,-1.230558e-04
1418755820544969,1418755820482477,5.822237e-01,-1.618868e-02,-3.446770e-02,-6.103942e-04,7.790820e-05,-4.050849e-05
1418755820607461,1418755820544969,5.715913e-01,-1.272213e-02,-3.229940e-02,-9.779878e-04,-8.848240e-04,-3.345952e-06
1418755820669951,1418755820607461,5.673252e-01,-3.977340e-03,-3.157905e-02,-1.179791e-03,-1.317630e-03,-2.561444e-04
1418755820732441,1418755820669951,5.729734e-01,-1.670151e-02,-3.047459e-02,-1.417542e-04,-1.161652e-03,2.176730e-05
1418755820794935,1418755820732441,5.675471e-01,-1.386416e-02,-3.210822e-02,-6.831595e-04,-7.355974e-04,-3.111392e-04
1418755820857425,1418755820794935,5.682018e-01,-1.422543e-02,-3.264637e-02,-1.867063e-03,-6.524229e-04,-8.605030e-06
1418755820919918,1418755820857425,5.671915e-01,-1.705187e-02,-3.260740e-02,-2.013786e-03,-8.454103e-05,1.008246e-05
1418755820982409,1418755820919918,5.741082e-01,-1.644408e-02,-3.046617e-02,-1.071304e-03,8.709038e-04,4.037423e-05
1418755821044901,1418755820982409,5.846848e-01,-2.358169e-02,-3.099387e-02,-1.260462e-03,1.003453e-03,-2.892519e-05
1418755821107393,1418755821044901,5.730239e-01,-1.876325e-02,-3.295214e-02,-1.539218e-03,5.012551e-04,-5.716677e-05
1418755821169884,1418755821107393,5.867974e-01,-1.977525e-02,-3.260370e-02,-1.316975e-03,4.962120e-04,5.773448e-05
1418755821232375,1418755821169884,5.645891e-01,-1.538779e-02,-3.178148e-02,-1.465905e-03,7.368185e-05,-1.468300e-04
1418755821294867,1418755821232375,5.843697e-01,-2.212701e-02,-3.340482e-02,-7.951651e-04,-6.727342e-04,-4.819152e-05
1418755821357358,1418755821294867,5.625658e-01,-1.296498e-02,-3.154888e-02,-7.966974e-04,-1.027412e-03,-9.330551e-05
1418755821419850,1418755821357358,5.859678e-01,-1.554202e-02,-2.749934e-02,1.430164e-04,-8.127732e-04,-1.811470e-04
1418755821482341,1418755821419850,5.714337e-01,-1.412335e-02,-2.812733e-02,2.672463e-04,-7.208020e-04,-1.974414e-04
1418755821544833,1418755821482341,5.658617e-01,-1.503709e-02,-3.067221e-02,-2.694908e-04,-3.968189e-04,-1.218735e-05
1418755821607324,1418755821544833,5.749112e-01,-1.367268e-02,-3.279702e-02,-3.616772e-04,-1.633935e-04,-9.981427e-05
1418755821669816,1418755821607324,5.824313e-01,-1.077522e-02,-3.330794e-02,5.158068e-04,1.869979e-05,-2.363223e-04
1418755821732307,1418755821669816,5.658181e-01,-1.024205e-02,-2.861643e-02,5.176079e-04,-3.749315e-05,-3.118982e-04
1418755821794797,1418755821732307,5.689477e-01,-1.152138e-02,-2.698181e-02,1.582321e-04,-6.274136e-04,-2.729585e-04
1418755821857291,1418755821794797,5.630766e-01,-5.507333e-03,-3.122754e-02,3.387528e-04,-9.218200e-04,-3.601691e-04
1418755821919781,1418755821857291,5.752043e-01,-1.483425e-02,-3.144759e-02,-1.334886e-04,-3.981427e-04,2.075394e-05
1418755821982274,1418755821919781,5.666304e-01,-1.011431e-02,-3.293692e-02,-1.237298e-03,-7.000890e-06,-9.802702e-06
1418755822044765,1418755821982274,5.728706e-01,-1.516758e-02,-2.986785e-02,-1.103695e-03,-4.947035e-04,1.938647e-04
1418755822107257,1418755822044765,5.658114e-01,-1.101341e-02,-2.927711e-02,4.724970e-04,-9.259454e-05,1.387124e-04
1418755822169748,1418755822107257,5.600389e-01,-1.079366e-02,-2.710936e-02,9.294656e-04,8.840742e-04,2.515789e-04
1418755822232239,1418755822169748,5.638769e-01,-1.211299e-02,-2.710640e-02,3.164780e-04,9.457156e-04,4.680646e-04
1418755822294730,1418755822232239,5.608878e-01,-1.017462e-02,-2.983556e-02,-2.608879e-04,4.828150e-04,7.908169e-04
1418755822357223,1418755822294730,5.687228e-01,-1.319033e-02,-3.072210e-02,3.132171e-05,6.392999e-04,1.089273e-03
1418755822419714,1418755822357223,5.571561e-01,-6.097559e-03,-3.185933e-02,-5.339337e-04,3.582408e-04,1.104809e-03
1418755822482205,1418755822419714,5.593328e-01,-1.011894e-02,-2.825044e-02,-2.005760e-03,-6.423943e-04,1.009983e-03
1418755822544697,1418755822482205,5.680414e-01,-1.311972e-02,-3.008651e-02,-6.310617e-04,-1.217821e-03,1.072818e-03
1418755822607188,1418755822544697,5.618375e-01,-1.097664e-02,-3.161101e-02,7.893346e-04,-9.375299e-04,1.082164e-03
1418755822669680,1418755822607188,5.525957e-01,-8.098658e-03,-3.298802e-02,6.507580e-04,-4.154980e-04,9.520294e-04
